gene	lasso.top1_afr	lasso.top1_meta	lasso.top1_magepro	lasso.top1_afr_pv	lasso.top1_meta_pv	lasso.top1_magepro_pv	hsq_afr	hsq_afr_se	hsq_afr.pv	hsq_eur	hsq_eur_se	hsq_eur.pv	datasets	nonzeroAFR	nonzeroMAGEPRO	alpha_beta
ENSG00000006638.11	-0.0123856072977937	-0.0123856072977937	-0.0123856072977937	0.855233084514782	0.855233084514782	0.855233084514782	0.111872	0.15049	0.2793	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000006652.13	-0.0106045431866733	0.0336397125956392	-0.00892575142765772	0.680331193920358	0.056427964161665	0.584758585855228	0.249647	0.127185	0.04751	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	6	13	0.210242258463057,0.00096642185815779,0.000638764910304257
ENSG00000006695.10	-0.00539603259108157	-0.0122805905986909	-0.0111256221845544	0.450171372081726	0.838909591155171	0.718636622041812	0.094465	0.119496	0.2695	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0909613677102409,0.00556145092159828
ENSG00000006704.10	0.0120820389328848	0.0120820389328848	0.0120820389328848	0.164823991231091	0.164823991231091	0.164823991231091	-0.076998	0.032418	0.2105	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000006712.14	-0.00683783612890854	-0.00683783612890854	-0.00683783612890854	0.498018310980646	0.498018310980646	0.498018310980646	-0.036078	0.08768	0.393	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000006715.15	0.0343449931413448	-0.0111180164490368	0.0371601728029818	0.0545441868201882	0.718032421717948	0.0476510952250451	0.147237	0.12726	0.163	NA	NA	NA	pred.wgt,pred.wgt.mesa	3	5	0.146286413318532,0.000759382510223585
ENSG00000006740.16	-0.0122907272323116	-0.00177152513202961	-0.0109358328419236	0.8404088029746	0.356516845597322	0.703992989274223	0.282286	0.152619	0.08096	NA	NA	NA	pred.wgt,pred.wgt.genoa	4	5	0.160182939435396,0.0119746782731616
ENSG00000006744.18	0.00789736964160792	0.0319272178067136	0.0224298653445745	0.205648119788464	0.0612891049481028	0.0975291718679998	0.064251	NA	NA	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0153313569636579,0.0041653477443448
ENSG00000006831.9	0.0149397698251507	0.0149397698251507	0.0149397698251507	0.142206436518367	0.142206436518367	0.142206436518367	-0.182907	0.150056	0.2114	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000006837.11	0.101399170751978	0.101399170751978	0.101399170751978	0.00232419179668117	0.00232419179668117	0.00232419179668117	-0.08079	0.030734	0.1349	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007038.10	-0.00899101609664643	-0.00899101609664643	-0.00899101609664643	0.587928282757478	0.587928282757478	0.587928282757478	-0.024927	0.095735	0.4302	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007047.14	0.0724442514876855	0.0724442514876855	0.0724442514876855	0.00903485964948348	0.00903485964948348	0.00903485964948348	0.462309	0.159017	0.01675	NA	NA	NA	pred.wgt	9	6	NA
ENSG00000007080.10	-0.012604038520462	-0.012604038520462	-0.012604038520462	0.89758636247254	0.89758636247254	0.89758636247254	-0.093735	0.105824	0.2857	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007129.17	0.000622501751969873	0.0705565253412089	0.190572647420674	0.308855792496508	0.00986927994168515	3.06767957588527e-05	0.629215	0.143545	0.01055	NA	NA	NA	pred.wgt,pred.wgt.mesa	8	8	0.245684031011452,0.00230391063257448
ENSG00000007168.12	-0.0122883145704551	-0.0013107748082315	-0.012532741942854	0.840050626071715	0.34662349817559	0.882024529954144	0.331686	0.195419	0.07813	NA	NA	NA	pred.wgt,pred.wgt.mesa	4	5	0.22966324685852,0.0148726847403314
ENSG00000007202.14	-0.00204923293214576	-0.00204923293214576	-0.00204923293214576	0.362665081707508	0.362665081707508	0.362665081707508	-0.056858	0.031904	0.2147	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007237.18	0.0284963620246668	-0.0128150458686918	0.0148752948910574	0.0723908349179736	0.983681805027635	0.142677004234032	0.190315	0.215763	0.2503	NA	NA	NA	pred.wgt,pred.wgt.mesa	3	4	0.176161097677216,0.00283187484824685
ENSG00000007255.10	0.0068084934754753	0.0068084934754753	0.0068084934754753	0.218106707606823	0.218106707606823	0.218106707606823	-0.16812	0.096514	0.1559	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007264.14	0.0246218218485358	0.0246218218485358	0.0246218218485358	0.0875166050711551	0.0875166050711551	0.0875166050711551	0.038814	0.124694	0.4076	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007306.14	-0.010746659529961	-0.010746659529961	-0.010746659529961	0.690212587086669	0.690212587086669	0.690212587086669	-0.129423	0.00404	0.1032	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007312.12	-0.00245975444951441	-0.0120817017310928	-0.0127551325431874	0.372022262424933	0.812026328117211	0.943610587840546	-0.059444	0.011733	0.1116	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.026456525582384,0.000520118160518735
ENSG00000007314.12	-0.0128011418131071	-0.0128011418131071	-0.0128011418131071	0.969288566511629	0.969288566511629	0.969288566511629	0.061547	0.058522	0.1554	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007341.18	-0.0116887128337435	0.0169271153633942	-0.0120819509812449	0.768474186150593	0.12850759612832	0.8120574570185	0.185475	0.13183	0.09953	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	2	10	0.0577411232671489,0.00633973088210181,0.000975154336549543
ENSG00000007376.7	0.0217078742063832	0.0550503484087272	-0.0123206470151072	0.101089535350374	0.020416591305597	0.844923033416012	0.115291	0.149487	0.264	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.0766975239589837,0.026030534726629
ENSG00000007384.15	-0.0127840360095983	-0.0127840360095983	-0.0127840360095983	0.957865336399805	0.957865336399805	0.957865336399805	0.029462	0.168062	0.4493	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000007392.16	-0.00122483697546283	-0.00122483697546283	-0.00122483697546283	0.34481915927953	0.34481915927953	0.34481915927953	-0.084828	0.063687	0.2235	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007402.11	-0.0121720000955285	-0.0121720000955285	-0.0121720000955285	0.823690048522034	0.823690048522034	0.823690048522034	0.052099	0.083339	0.2969	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007516.13	0.0782451438515476	0.0782451438515476	0.0782451438515476	0.00688708406047578	0.00688708406047578	0.00688708406047578	0.12757	0.118415	0.1933	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000007520.3	-0.0118409859770767	-0.0118409859770767	-0.0118409859770767	0.784204883181906	0.784204883181906	0.784204883181906	-0.148447	0.027041	0.05001	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007541.16	-0.0106061572589922	-0.0127089442841748	-0.00679702821115402	0.68044131877673	0.92638024014884	0.496551917802705	-0.190602	0.003043	0.03728	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0287329846661388,6.16051202728272e-05
ENSG00000007545.15	0.0269915125876163	0.0269915125876163	0.0269915125876163	0.0779086745115561	0.0779086745115561	0.0779086745115561	-0.165713	0.003446	0.04051	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000007866.19	0.0263176588769165	0.0263176588769165	0.0263176588769165	0.0805216685786514	0.0805216685786514	0.0805216685786514	0.102975	0.124071	0.2564	NA	NA	NA	pred.wgt	2	4	NA
ENSG00000007923.15	-0.0102304650876206	0.0311021576034139	-0.0125433566819833	0.655978064442378	0.0637851100255973	0.88420546936549	0.108203	0.153555	0.2847	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	2	4	0.414520826474183,0.0776323623385307,0.0495355692538703
ENSG00000007933.12	0.00380594847295079	0.00380594847295079	0.00380594847295079	0.257372330277115	0.257372330277115	0.257372330277115	0.025047	0.089269	0.417	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000007944.14	0.0111470154920947	-0.0120548034306911	0.00363456446870736	0.173077708140978	0.808698997913565	0.259859754759238	-0.091017	0.160514	0.3551	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	2.50715567996408e-06,4.5533153018532e-07
ENSG00000007968.6	0.0453351324544459	0.0453351324544459	0.0453351324544459	0.032288332386414	0.032288332386414	0.032288332386414	-0.132983	0.004237	0.01811	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000008018.8	0.00349677509859159	-0.0111636940363773	0.00720883938570227	0.261880881752154	0.721684258512642	0.213426228324397	0.018872	0.097286	0.4416	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0958852948833503,0.00302815778611821
ENSG00000008083.13	0.0945714752832807	-0.00189841922519074	0.0133964980297464	0.00320423282245213	0.359308448771945	0.153957933010022	0.010328	0.115147	0.4742	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0532825681587109,2.68410342046707e-05
ENSG00000008128.22	0.000160688071221382	0.000160688071221382	0.000160688071221382	0.317369420177403	0.317369420177403	0.317369420177403	0.163784	0.127506	0.1115	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000008130.15	-0.00649577649652278	-0.00649577649652278	-0.00649577649652278	0.485945333905767	0.485945333905767	0.485945333905767	-0.033968	0.067699	0.3746	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008226.19	-0.0126515378428669	-0.0126515378428669	-0.0126515378428669	0.909463575340786	0.909463575340786	0.909463575340786	0.101649	0.159785	0.3248	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000008256.15	0.105664570339416	0.013626235216385	0.0293775851638354	0.00190086563786239	0.152142174639856	0.0693518719230517	0.077075	0.10214	0.2682	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	7	0.0793245257946889,0.000962573889410822
ENSG00000008277.14	0.0129291135476897	0.010928725199065	0.0073800776940055	0.157727026712965	0.175071176947141	0.211460219105681	-0.030016	0.067736	0.3884	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.118677333030769,0.00337383005347722
ENSG00000008282.8	-0.00469319257574563	-0.00607328045876265	-0.000959026497109994	0.429410022866193	0.471682629644791	0.339316946094447	0.044447	0.222839	0.4426	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.102832679990454,0.000763102062794343
ENSG00000008283.15	-0.0123064822553332	-0.00444165670063867	-0.0114414927780602	0.842768887784318	0.422329240790447	0.745215546546144	-0.057324	0.000836	0.02708	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.050740656617478,0.0022927998349478
ENSG00000008294.20	-0.00476886636965501	-0.01109941657201	-0.0120689202215578	0.431574956183695	0.71656123136569	0.810437409983735	-0.040648	0.239608	0.4509	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0588410782352449,0.000534057136241436
ENSG00000008300.16	-0.00991151809120305	-0.00991151809120305	-0.00991151809120305	0.636825040412477	0.636825040412477	0.636825040412477	-0.049954	7e-06	0.002281	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000008311.14	0.00952082999074833	0.00952082999074833	0.00952082999074833	0.188573103155156	0.188573103155156	0.188573103155156	-0.069246	0.02644	0.1244	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008323.15	-0.0127844936425983	-0.0127844936425983	-0.0127844936425983	0.958130238898887	0.958130238898887	0.958130238898887	0.442424	0.151344	0.009328	NA	NA	NA	pred.wgt	9	6	NA
ENSG00000008324.11	0.0165980337305425	0.0165980337305425	0.0165980337305425	0.130672172165014	0.130672172165014	0.130672172165014	-0.185879	0.007364	0.02107	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008382.15	0.0720554004788224	0.0720554004788224	0.0720554004788224	0.0092007589421205	0.0092007589421205	0.0092007589421205	0.107174	0.117514	0.2256	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008394.12	0.0278694893579785	-0.000807826469620743	0.0379375057260587	0.074637644741032	0.336239118277248	0.0459112623715701	0.109033	0.11581	0.2293	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	4	0.0275010240623276,0.0042155608248432,1.23628006499514e-05
ENSG00000008405.11	0.0378006021345055	0.0378006021345055	0.0378006021345055	0.0462128545195684	0.0462128545195684	0.0462128545195684	-0.123043	0.001788	0.01166	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008438.4	0.0554605524931731	0.0554605524931731	0.0554605524931731	0.0200266297378288	0.0200266297378288	0.0200266297378288	-0.229472	0.047177	0.09741	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008441.16	-0.012818581918651	-0.012818581918651	-0.012818581918651	0.990301628848067	0.990301628848067	0.990301628848067	-0.013464	0.08536	0.4567	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008513.14	0.139239719041189	0.0734536886818825	0.137788921633334	0.000383908288893608	0.00861803179201451	0.00041168704704037	-0.00741	0.14122	0.4854	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.194551089720673,0.01755059024893
ENSG00000008516.16	-0.0107533844639689	-0.0107533844639689	-0.0107533844639689	0.690689763551276	0.690689763551276	0.690689763551276	-0.11861	0.083853	0.2114	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008517.16	-0.0085106399120578	0.0173737456186898	0.0215065310336565	0.565365749393459	0.125632294237335	0.102107079312612	0.145444	0.135312	0.1854	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	4	0.129187317296002,0.0136276557443293
ENSG00000008710.19	0.0322591383142825	0.0322591383142825	0.0322591383142825	0.0603139138113289	0.0603139138113289	0.0603139138113289	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008735.13	-0.0126628406572309	-0.0126628406572309	-0.0126628406572309	0.912531646729163	0.912531646729163	0.912531646729163	-0.02623	0.141509	0.4476	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000008838.19	-0.0122474721486971	0.0378659982949531	-0.0108475921380737	0.834110894024908	0.0460685356086785	0.697470738756889	0.16637	0.116269	0.09529	NA	NA	NA	pred.wgt,pred.wgt.genoa	4	5	0.0972513554277976,0.00292688381798822
ENSG00000008853.16	-0.0117679278746472	-0.0119561973678883	-0.00993107993349662	0.776504391316484	0.797002857012368	0.637962042256214	0.024417	0.117602	0.4405	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0901455952041044,0.000664835329266611
ENSG00000008869.11	-0.00251722284007605	-0.00251722284007605	-0.00251722284007605	0.373358607639795	0.373358607639795	0.373358607639795	-0.139108	0.046664	0.165	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000008952.16	0.0114610174043656	-0.00192840734787825	0.0459426689872496	0.170255035864742	0.359972507821098	0.0313725130402844	0.027814	0.06866	0.3781	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.0701851645905222,0.000154887005860019
ENSG00000008988.9	0.0303154548909529	0.0402587343991887	0.0417903015489143	0.0662641170884482	0.0410953960930028	0.038205247927603	0.11284	0.091704	0.1525	NA	NA	NA	pred.wgt,pred.wgt.mesa	2	8	0.0993908512250672,0.0145175351596497
ENSG00000009307.15	0.1197992798658	0.1197992798658	0.1197992798658	0.000973273296862443	0.000973273296862443	0.000973273296862443	-0.122112	0.0072	0.1008	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000009335.17	-0.00988675768403113	0.0302879039892014	-0.00829918370352822	0.635392542669994	0.0663527392863191	0.555958611713052	-0.086486	0.057509	0.2143	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	5	0.0238313385182402,0.00966965623858325,0.00156478163078047
ENSG00000009413.15	-0.00939459544227894	-0.00939459544227894	-0.00939459544227894	0.608340860159519	0.608340860159519	0.608340860159519	0.036973	0.121068	0.4103	NA	NA	NA	pred.wgt	4	5	NA
ENSG00000009724.16	0.0388767544981509	0.0388767544981509	0.0388767544981509	0.0438961413553889	0.0438961413553889	0.0438961413553889	-0.146649	0.002238	0.03659	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000009780.15	0.00390712517664438	0.00390712517664438	0.00390712517664438	0.255917479256121	0.255917479256121	0.255917479256121	0.138939	0.202351	0.2243	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000009790.14	0.0357346134157788	-0.0114815794669574	0.0413201154778444	0.0510211017634776	0.748821728182152	0.0390696022034859	0.50779	0.139727	0.00248	NA	NA	NA	pred.wgt,pred.wgt.mesa	8	10	0.276267363247796,0.00549199034427604
ENSG00000009830.11	-0.010777951031256	0.0124906039170732	0.0015251084020903	0.692440577629133	0.161357237760925	0.293042137884254	0.069812	0.07849	0.2439	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	5	0.10810371009751,0.0271032856008786
ENSG00000009844.15	0.045140929784858	-0.00567719573200409	-0.0123365714214099	0.0325868037401989	0.458910950465699	0.847382947021305	-0.219615	0.002951	0.0314	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	6	0.020837667295267,0.000667509608317291
ENSG00000009950.15	0.0536537168337186	0.0536537168337186	0.0536537168337186	0.0218028803912587	0.0218028803912587	0.0218028803912587	0.228021	0.138254	0.09619	NA	NA	NA	pred.wgt	4	5	NA
ENSG00000009954.10	-0.0106112647403505	-0.0106112647403505	-0.0106112647403505	0.680790100572499	0.680790100572499	0.680790100572499	0.053914	0.095789	0.3198	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000010017.12	-0.00936701250959948	-0.00936701250959948	-0.00936701250959948	0.606898622499898	0.606898622499898	0.606898622499898	0.313786	0.130741	0.02175	NA	NA	NA	pred.wgt	10	5	NA
ENSG00000010030.13	0.124142845383508	0.124142845383508	0.124142845383508	0.00079144510469159	0.00079144510469159	0.00079144510469159	0.155636	0.116439	0.1344	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000010072.15	-0.00690073469166896	-0.00789456598218585	0.0059602402345591	0.500292788625458	0.538752417515866	0.228428499925261	-0.140843	0.010344	0.03149	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.0776358234535624,0.0117759235518587
ENSG00000010165.19	-0.0127727711063481	-0.0118753116228481	-0.0122313643911922	0.951803117949843	0.787929467892545	0.831829236950863	0.209289	0.129419	0.07532	NA	NA	NA	pred.wgt,pred.wgt.mesa	4	6	0.173578730176859,0.00078366950198306
ENSG00000010219.13	-0.00430287371104399	-0.00374256357112568	-0.0122105486450372	0.418496386626209	0.403528924585249	0.828928416727449	-0.138321	0.086669	0.1808	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	8	0.0512142757614688,0.00580700841175898,0.00810316327418824
ENSG00000010244.18	0.0136118215400121	0.0136118215400121	0.0136118215400121	0.152255391342881	0.152255391342881	0.152255391342881	-0.114704	0.028795	0.09247	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000010256.10	-0.0095985862607646	-0.0095985862607646	-0.0095985862607646	0.619240071894484	0.619240071894484	0.619240071894484	0.064251	NA	NA	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000010270.13	0.0811433419678071	-0.00869464152680011	0.083484100234122	0.00601342517668058	0.573803672087773	0.0053891864378361	0.181747	0.131789	0.1436	NA	NA	NA	pred.wgt,pred.wgt.mesa	6	9	0.244277233409737,0.000643379542971825
ENSG00000010278.12	0.0406415611131585	0.00610611459858246	0.0694429758172505	0.0403525545703845	0.226613070720922	0.0103972536882438	0.792472	0.198148	0.02111	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	22	25	0.35394610129062,0.00172234886045081,0.0421014073716882
ENSG00000010282.14	0.0744449810591441	0.0744449810591441	0.0744449810591441	0.00822742325443876	0.00822742325443876	0.00822742325443876	0.214486	0.126701	0.09518	NA	NA	NA	pred.wgt	4	4	NA
ENSG00000010292.12	-0.00640420481326331	0.0359015093193955	-0.0124618989093255	0.482795078053404	0.0506141312855472	0.868417463924966	0.323742	0.161533	0.05404	NA	NA	NA	pred.wgt,pred.wgt.mesa	6	9	0.123059438460302,0.0390653580422638
ENSG00000010295.19	-0.00919272888220912	-0.00919272888220912	-0.00919272888220912	0.597949902108877	0.597949902108877	0.597949902108877	0.159426	0.120613	0.1258	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000010310.8	-0.00492057652899169	0.0268850376463728	0.0174063676864643	0.435964912203328	0.0783155212985268	0.125425050890481	0.329614	0.169999	0.06027	NA	NA	NA	pred.wgt,pred.wgt.genoa	6	7	0.269792406758365,0.0228534063322956
ENSG00000010318.20	-0.00899278850214968	-0.00899278850214968	-0.00899278850214968	0.58801484709195	0.58801484709195	0.58801484709195	-0.0128	0.034559	0.4084	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000010319.6	0.0305049712116229	0.0305049712116229	0.0305049712116229	0.0656578527471244	0.0656578527471244	0.0656578527471244	-0.063762	0.005017	0.1428	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000010322.15	-0.0126769398604578	-0.0126769398604578	-0.0126769398604578	0.916519270658182	0.916519270658182	0.916519270658182	-0.061371	0.00689	0.0857	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000010327.10	0.0178848216020486	0.0178848216020486	0.0178848216020486	0.12242794295095	0.12242794295095	0.12242794295095	0.039815	0.081649	0.3392	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000010361.13	0.0555920405680028	0.0555920405680028	0.0555920405680028	0.0199032318636116	0.0199032318636116	0.0199032318636116	-0.12726	0.055219	0.1672	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000010379.15	-0.00901885458156171	-0.00901885458156171	-0.00901885458156171	0.589290906654338	0.589290906654338	0.589290906654338	-0.062585	0.146683	0.3904	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000010438.16	-0.00860581499114899	-0.00860581499114899	-0.00860581499114899	0.569699981463623	0.569699981463623	0.569699981463623	-0.046666	0.042638	0.2734	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000010539.11	-0.00842085978337859	-0.00842085978337859	-0.00842085978337859	0.561334927260768	0.561334927260768	0.561334927260768	0.295267	0.161508	0.07928	NA	NA	NA	pred.wgt	4	4	NA
ENSG00000010610.9	0.0266796060756317	-0.0113898712361074	0.0158729913670952	0.0791068383310987	0.740655899497733	0.135583604694634	-0.081565	0.027281	0.1137	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0186997862546429,0.000291065802528195
ENSG00000010626.14	0.00739411399993539	0.0279076285108005	0.00550598084385001	0.211300006440286	0.0744988732629442	0.234193355561721	-0.051903	0.034577	0.2338	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.00834922209381005,0.00407883530523306
